Date,Age,Organ,All DSA States,State unassigned,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Puerto Rico
1994,6-10 Years,Intestine,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1994,11-17 Years,All Donors,687,0,18,14,6,69,15,5,0,8,30,13,2,28,17,14,10,15,15,0,5,18,26,18,6,12,4,1,0,9,7,33,20,0,42,12,13,41,0,7,0,17,49,14,0,16,21,0,16,1
1994,11-17 Years,Kidney,668,0,18,14,6,66,13,5,0,8,29,13,1,28,17,13,10,15,15,0,5,18,26,18,5,12,4,1,0,9,7,32,19,0,42,12,13,37,0,7,0,17,48,14,0,14,20,0,16,1
1994,11-17 Years,Liver,612,0,18,14,4,64,12,3,0,8,28,12,2,24,13,14,8,14,13,0,4,15,23,16,3,12,4,1,0,8,7,28,17,0,38,12,13,37,0,7,0,17,39,14,0,13,20,0,13,0
1994,11-17 Years,Heart,456,0,14,14,4,48,13,3,0,3,20,7,1,19,13,7,7,12,13,0,2,10,14,12,4,9,3,1,0,8,6,20,14,0,23,8,7,25,0,4,0,12,31,8,0,14,12,0,11,0
1994,11-17 Years,Pancreas,248,0,8,3,2,22,8,1,0,6,8,4,1,15,5,6,4,8,7,0,2,4,15,11,1,3,4,1,0,2,0,6,8,0,17,0,7,19,0,4,0,7,4,5,0,7,4,0,9,0
1994,11-17 Years,Lung,158,0,8,4,1,14,9,0,0,2,4,2,0,14,5,1,1,4,4,0,2,4,6,6,0,6,2,0,0,1,3,4,4,0,5,1,3,14,0,3,0,2,9,1,0,2,3,0,4,0
1994,11-17 Years,Intestine,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1994,18-34 Years,All Donors,2826,0,77,54,27,374,25,24,0,54,149,66,10,121,47,30,44,41,61,2,49,106,118,102,14,63,16,13,1,28,20,164,71,6,111,28,27,135,0,36,3,72,206,33,3,48,63,3,70,11
1994,18-34 Years,Kidney,2703,0,76,53,26,346,25,24,0,53,143,66,9,99,46,30,42,41,61,2,45,103,116,101,14,62,13,13,1,28,17,158,69,6,109,27,27,118,0,36,3,69,200,33,3,46,62,3,68,11
1994,18-34 Years,Liver,1351,0,32,32,8,177,15,4,0,22,82,32,6,60,28,17,35,26,33,0,20,39,41,39,6,26,9,9,0,15,14,74,34,0,55,21,18,70,0,20,0,35,85,14,0,29,31,0,37,1
1994,18-34 Years,Heart,1020,0,28,26,9,122,10,6,0,19,52,30,1,30,28,11,27,18,30,0,10,28,28,33,7,19,6,7,0,14,12,46,31,0,39,15,11,58,0,16,0,34,76,9,0,25,14,0,35,0
1994,18-34 Years,Pancreas,553,0,12,9,6,48,12,2,0,19,47,12,1,21,13,13,11,15,8,0,13,6,28,38,0,7,5,2,0,0,4,14,11,0,35,0,13,38,0,5,0,14,17,3,0,10,15,0,26,0
1994,18-34 Years,Lung,362,0,13,14,0,43,7,0,0,6,22,10,0,21,8,6,7,9,13,0,8,6,7,23,0,10,0,1,0,1,10,11,12,0,11,4,3,29,0,1,0,4,19,4,0,7,5,0,7,0
1994,18-34 Years,Intestine,10,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,35-49 Years,All Donors,2588,0,57,23,22,316,36,15,1,39,122,73,4,117,32,36,25,27,49,6,40,115,109,116,8,66,14,12,6,39,9,144,88,5,124,33,30,146,0,20,5,59,168,29,3,45,63,4,80,8
1994,35-49 Years,Kidney,2491,0,57,23,22,281,34,15,1,39,117,71,4,113,31,36,24,27,48,6,37,112,106,116,8,62,13,12,6,38,9,139,84,5,121,33,30,138,0,20,5,59,163,29,3,43,61,4,78,8
1994,35-49 Years,Liver,974,0,14,5,4,120,23,3,0,17,62,25,3,46,15,13,15,14,18,0,18,38,33,29,4,24,11,2,0,20,7,67,22,0,49,20,17,74,0,5,0,14,66,2,0,17,14,0,23,1
1994,35-49 Years,Heart,614,0,4,5,3,64,13,2,0,8,32,14,2,26,11,5,12,5,16,0,10,22,19,21,3,13,5,3,0,11,3,41,20,0,26,12,13,46,0,5,0,11,56,1,0,14,12,0,25,0
1994,35-49 Years,Pancreas,339,0,1,1,2,28,14,3,0,11,28,2,3,20,10,5,6,5,3,0,12,7,22,25,0,2,9,1,0,1,1,7,10,0,24,0,8,31,0,0,0,2,9,1,0,3,3,0,19,0
1994,35-49 Years,Lung,266,0,4,1,0,39,13,0,0,3,15,1,0,35,2,1,2,6,3,0,7,6,8,19,0,10,2,0,0,2,5,12,9,0,9,0,4,21,0,2,0,3,8,0,0,4,2,0,8,0
1994,35-49 Years,Intestine,13,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1994,50-64 Years,All Donors,1381,0,26,12,12,140,16,16,0,28,83,38,4,60,16,19,17,23,24,2,18,56,51,57,4,34,14,5,1,33,3,112,32,2,60,15,19,112,0,16,0,21,76,9,0,22,27,1,42,3
1994,50-64 Years,Kidney,1340,0,25,11,12,127,15,16,0,28,81,38,4,60,16,17,17,22,22,2,18,56,51,57,4,34,14,5,1,32,3,107,31,2,58,15,19,109,0,16,0,21,71,9,0,21,27,1,42,3
1994,50-64 Years,Liver,677,0,11,4,4,83,12,3,0,18,48,10,2,26,6,14,14,16,15,0,6,21,24,22,4,18,7,2,0,19,2,44,18,0,23,9,12,59,0,10,0,12,42,3,0,12,8,0,14,0
1994,50-64 Years,Heart,211,0,0,1,0,22,7,1,0,6,15,3,0,14,2,6,2,7,3,0,3,7,4,12,3,4,1,0,0,2,1,12,9,0,4,5,3,20,0,2,0,2,13,0,0,5,2,0,8,0
1994,50-64 Years,Pancreas,153,0,0,0,0,7,9,0,0,7,11,0,0,9,3,2,7,8,0,0,4,0,9,23,1,3,1,0,0,1,0,2,7,0,5,0,0,21,0,1,0,1,1,1,0,3,1,0,5,0
1994,50-64 Years,Lung,101,0,1,1,0,12,8,1,0,1,11,0,0,10,2,2,0,5,1,0,3,0,2,10,1,1,0,0,0,1,1,4,4,0,3,0,0,7,0,1,0,1,4,0,0,1,0,0,2,0
1994,50-64 Years,Intestine,10,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,65 +,All Donors,255,0,8,0,0,28,4,1,0,3,21,10,0,10,0,2,1,3,5,0,7,14,6,4,1,8,2,2,0,4,0,25,4,0,19,2,1,20,0,5,0,4,17,2,0,3,3,0,5,1
1994,65 +,Kidney,233,0,7,0,0,25,4,1,0,3,18,9,0,10,0,2,1,3,5,0,7,13,6,4,1,7,1,2,0,4,0,19,4,0,18,2,1,19,0,5,0,4,15,1,0,3,3,0,5,1
1994,65 +,Liver,164,0,6,0,0,24,4,1,0,2,15,5,0,7,0,0,1,1,5,0,3,8,4,4,1,8,2,1,0,2,0,19,1,0,11,1,0,11,0,3,0,1,7,2,0,2,2,0,0,0
1994,65 +,Heart,19,0,0,0,0,6,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1994,65 +,Pancreas,17,0,0,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1994,65 +,Lung,13,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994,65 +,Intestine,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,7766,0,201,103,77,907,119,55,1,136,407,197,17,292,133,76,104,117,135,6,126,293,303,321,27,176,59,37,3,115,36,465,170,13,354,93,103,505,0,76,4,207,541,107,0,120,159,10,228,32
,,Kidney,7460,0,198,103,75,848,114,54,1,134,394,191,16,271,131,76,97,113,130,6,121,285,294,314,27,171,46,37,3,112,33,444,160,13,348,89,99,479,0,74,4,198,520,102,0,117,155,10,221,32
,,Liver,3800,0,70,54,27,443,83,17,0,62,220,102,13,142,69,39,78,66,79,0,58,109,119,108,21,81,39,23,0,67,28,237,81,0,162,52,65,287,0,34,0,97,273,44,0,66,83,0,102,0
,,Heart,2444,0,42,36,21,269,63,14,0,39,131,63,1,80,54,23,46,44,65,0,36,74,65,72,14,52,17,14,0,38,26,111,70,0,108,28,39,172,0,24,0,78,216,32,0,46,50,0,71,0
,,Pancreas,1245,0,15,10,14,109,56,3,0,36,51,21,4,49,10,16,33,27,26,0,35,13,51,92,4,14,18,2,0,9,7,19,37,0,91,0,22,120,0,5,0,30,64,3,0,9,37,0,83,0
,,Lung,804,0,13,8,2,106,13,2,0,15,32,16,0,70,10,7,11,21,32,0,23,14,17,31,2,19,3,0,0,9,18,29,30,0,49,3,7,81,0,5,0,17,38,3,0,16,16,0,16,0
,,Intestine,34,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,2,0,2,1,0,15,0,1,0,0,1,0,0,0,0,0,1,0
,,All Donors,99,0,2,0,0,8,2,0,0,1,8,2,0,7,3,0,1,2,1,0,0,0,2,6,0,2,1,0,0,2,1,7,7,0,2,2,0,11,0,1,0,3,7,0,0,2,2,0,4,0
,,Kidney,38,0,0,0,0,3,2,0,0,1,3,1,0,2,2,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,4,2,0,0,1,0,5,0,0,0,1,4,0,0,0,0,0,0,0
,,Liver,65,0,0,0,0,3,2,0,0,1,5,1,0,5,2,0,1,2,1,0,0,0,1,4,0,0,1,0,0,1,1,6,5,0,2,1,0,6,0,0,0,3,6,0,0,1,2,0,2,0
,,Heart,77,0,2,0,0,7,2,0,0,1,8,1,0,7,3,0,1,1,1,0,0,0,2,3,0,2,1,0,0,2,1,5,5,0,0,2,0,7,0,1,0,2,6,0,0,1,0,0,3,0
,,Pancreas,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,,Lung,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
,,Intestine,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,208,0,4,1,0,29,3,0,0,5,21,5,1,4,5,2,4,2,4,0,6,5,4,8,0,3,2,0,0,6,4,13,4,0,8,3,2,19,0,6,0,4,12,0,0,2,3,0,3,1
,,Kidney,179,0,3,1,0,22,1,0,0,5,19,5,1,4,5,2,3,2,4,0,5,5,3,7,0,3,2,0,0,6,4,11,3,0,8,3,2,16,0,6,0,2,10,0,0,1,3,0,1,1
,,Liver,175,0,2,1,0,28,2,0,0,4,16,4,1,3,5,2,4,2,4,0,4,4,4,7,0,3,2,0,0,5,4,10,3,0,6,3,2,15,0,6,0,3,9,0,0,1,3,0,3,0
,,Heart,84,0,1,0,0,12,2,0,0,3,6,3,0,2,3,1,0,0,2,0,3,1,0,7,0,1,0,0,0,3,3,3,2,0,2,3,1,8,0,1,0,1,9,0,0,1,0,0,0,0
,,Pancreas,14,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,Lung,18,0,0,0,0,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,,Intestine,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0
,,All Donors,155,0,4,6,2,14,2,1,0,3,10,7,2,6,1,1,4,3,4,0,1,4,3,6,2,1,0,0,0,2,2,13,2,0,3,3,1,11,0,1,0,2,12,4,0,5,2,0,5,0
,,Kidney,152,0,4,6,2,14,2,1,0,3,10,7,2,6,1,1,4,3,4,0,0,4,3,6,2,1,0,0,0,2,2,13,2,0,3,2,1,10,0,1,0,2,12,4,0,5,2,0,5,0
,,Liver,134,0,3,6,1,11,2,0,0,2,7,6,2,6,1,1,3,3,4,0,0,3,2,6,2,1,0,0,0,2,2,12,2,0,2,3,1,10,0,1,0,1,10,4,0,5,2,0,5,0
,,Heart,60,0,1,2,0,5,2,0,0,0,4,3,0,3,0,0,1,2,3,0,1,1,1,5,1,1,0,0,0,0,2,3,1,0,1,1,1,8,0,1,0,0,3,1,0,0,0,0,2,0
,,Pancreas,22,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0
,,Lung,21,0,0,1,0,3,0,0,0,1,1,0,0,2,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,,Intestine,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,680,0,14,9,6,61,13,3,0,8,34,20,0,35,11,11,20,14,19,0,5,24,29,11,5,13,7,5,0,11,5,29,11,0,32,10,15,31,0,12,0,26,55,13,0,12,21,0,17,3
,,Kidney,665,0,14,9,6,58,13,3,0,8,33,20,0,35,11,11,20,14,19,0,5,22,28,11,5,13,7,5,0,10,4,29,11,0,32,10,14,30,0,12,0,24,54,12,0,12,21,0,17,3
,,Liver,580,0,13,9,5,56,13,3,0,7,25,17,0,28,10,10,19,13,18,0,5,17,24,10,5,13,7,3,0,9,3,23,9,0,27,9,15,28,0,10,0,20,47,9,0,9,16,0,16,0
,,Heart,456,0,9,8,4,42,9,2,0,4,19,13,0,23,9,5,13,10,15,0,4,18,14,8,4,10,4,3,0,7,4,15,11,0,22,6,9,18,0,8,0,21,41,10,0,9,11,0,14,0
,,Pancreas,224,0,7,1,2,14,9,0,0,6,9,4,0,15,3,5,6,4,4,0,5,1,12,9,0,1,5,0,0,1,1,3,6,0,20,0,6,14,0,3,0,9,17,0,0,2,6,0,14,0
,,Lung,151,0,7,1,2,10,1,0,0,2,2,4,0,18,4,3,4,5,4,0,4,6,3,3,0,4,1,0,0,2,2,4,4,0,10,2,4,11,0,2,0,3,9,2,0,4,2,0,2,0
,,Intestine,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,2791,0,72,55,32,317,40,25,1,61,137,70,8,113,49,21,30,40,59,3,48,92,109,127,10,64,29,11,0,34,11,152,61,10,131,26,27,161,0,29,1,79,221,38,0,39,52,4,77,15
,,Kidney,2705,0,72,55,30,306,39,25,1,60,137,69,8,100,49,21,30,38,56,3,46,90,108,126,10,62,18,11,0,32,11,147,59,10,129,25,26,152,0,29,1,77,214,37,0,39,52,4,76,15
,,Liver,1279,0,28,29,10,141,27,10,0,23,77,38,5,46,26,10,19,21,30,0,21,29,37,40,7,29,21,5,0,16,8,71,32,0,59,12,19,82,0,9,0,39,100,16,0,19,30,0,38,0
,,Heart,1046,0,22,24,10,108,29,9,0,18,61,28,1,21,25,8,13,19,32,0,17,27,30,33,5,25,8,4,0,14,8,54,27,0,48,6,17,73,0,5,0,36,97,10,0,18,25,0,31,0
,,Pancreas,546,0,6,6,5,53,23,2,0,16,26,15,2,13,6,5,10,12,12,0,15,4,24,33,2,8,7,0,0,2,3,10,17,0,42,0,10,54,0,2,0,16,31,2,0,4,15,0,33,0
,,Lung,350,0,6,5,0,43,6,1,0,5,20,8,0,17,4,2,4,11,14,0,9,5,10,14,2,11,2,0,0,3,6,12,8,0,22,1,2,36,0,3,0,8,21,1,0,9,11,0,8,0
,,Intestine,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,2302,0,72,23,23,290,37,16,0,36,100,58,4,77,48,23,27,27,25,2,36,92,104,99,6,63,13,9,3,25,8,124,56,2,113,34,36,138,0,16,3,65,146,39,0,40,54,4,76,10
,,Kidney,2238,0,72,23,23,268,37,15,0,35,98,56,4,75,48,23,24,27,25,2,35,90,101,98,6,63,13,9,3,25,7,117,54,2,111,33,35,135,0,15,3,64,144,37,0,40,53,4,76,10
,,Liver,814,0,16,7,10,93,19,4,0,13,41,19,3,30,16,4,20,13,10,0,13,28,24,24,4,17,3,5,0,14,6,52,16,0,41,17,17,56,0,3,0,23,58,9,0,20,19,0,27,0
,,Heart,513,0,7,1,6,63,15,3,0,9,23,11,0,15,11,4,16,7,8,0,6,19,14,13,2,10,2,3,0,9,4,25,14,0,29,7,7,38,0,6,0,15,48,7,0,11,9,0,16,0
,,Pancreas,281,0,1,1,7,23,13,0,0,5,6,2,2,10,1,3,11,5,6,0,10,5,10,26,1,5,2,1,0,3,2,4,9,0,24,0,5,22,0,0,0,5,14,1,0,2,12,0,22,0
,,Lung,184,0,0,0,0,32,5,0,0,3,5,2,0,20,2,1,3,3,6,0,6,2,4,8,0,2,0,0,0,3,5,9,9,0,14,0,0,15,0,0,0,6,8,0,0,2,3,0,6,0
,,Intestine,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,1291,0,32,9,14,158,18,9,0,17,83,27,1,43,14,16,15,25,19,1,25,62,44,52,3,27,7,10,0,24,5,114,26,1,54,15,22,96,0,10,0,25,72,12,0,15,24,1,41,3
,,Kidney,1257,0,32,9,14,148,16,9,0,17,82,26,1,42,14,16,13,25,18,1,25,61,43,52,3,26,6,10,0,24,5,111,26,1,54,15,21,93,0,10,0,25,69,11,0,15,23,1,41,3
,,Liver,600,0,7,2,1,91,15,0,0,8,39,11,1,18,7,10,10,10,11,0,13,22,22,13,2,15,5,8,0,15,4,52,12,0,19,7,11,61,0,5,0,7,33,6,0,7,10,0,10,0
,,Heart,192,0,0,1,1,30,3,0,0,3,10,4,0,5,3,5,2,5,4,0,5,8,3,2,2,3,2,4,0,3,4,5,9,0,6,3,4,18,0,2,0,3,11,4,0,5,5,0,5,0
,,Pancreas,138,0,0,0,0,16,7,0,0,6,8,0,0,9,0,3,5,4,3,0,5,3,3,13,1,0,3,1,0,1,0,1,5,0,3,0,1,19,0,0,0,0,2,0,0,1,4,0,11,0
,,Lung,66,0,0,1,0,13,1,1,0,3,3,1,0,8,0,1,0,0,4,0,4,0,0,2,0,0,0,0,0,0,3,1,8,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
,,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,240,0,1,0,0,30,4,1,0,5,14,8,1,7,2,2,3,4,4,0,5,14,8,12,1,3,0,2,0,11,0,13,3,0,11,0,0,38,0,1,0,3,16,1,0,5,1,1,5,0
,,Kidney,226,0,1,0,0,29,4,1,0,5,12,7,0,7,1,2,2,3,4,0,5,13,8,11,1,3,0,2,0,11,0,12,3,0,11,0,0,38,0,1,0,3,13,1,0,5,1,1,5,0
,,Liver,153,0,1,0,0,20,3,0,0,4,10,6,1,6,2,2,2,2,1,0,2,6,5,4,1,3,0,2,0,5,0,11,2,0,6,0,0,29,0,0,0,1,10,0,0,4,1,0,1,0
,,Heart,16,0,0,0,0,2,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
,,Pancreas,17,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,,Lung,9,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,7091,0,150,76,70,809,76,45,0,150,395,194,29,258,125,62,95,96,148,7,107,273,290,277,15,147,50,26,1,98,39,428,168,10,353,76,102,479,0,78,0,191,528,98,0,114,144,6,177,31
,,Kidney,6810,0,145,70,67,760,70,45,0,150,384,193,28,237,122,61,89,94,138,7,103,267,287,271,14,142,42,26,1,93,34,413,160,10,350,73,99,462,0,78,0,184,495,90,0,113,134,6,172,31
,,Liver,3367,0,46,42,22,443,51,10,0,60,206,71,18,136,58,31,73,40,99,0,47,109,98,119,7,73,35,11,0,55,25,196,73,0,169,37,56,273,0,27,0,67,243,42,0,63,68,0,68,0
,,Heart,2247,0,28,29,21,265,34,11,0,22,135,50,6,72,50,24,42,32,79,0,31,80,49,71,8,43,14,12,0,42,26,122,60,0,113,27,36,157,0,22,0,57,190,39,0,46,53,0,49,0
,,Pancreas,1007,0,11,1,5,92,33,3,0,30,17,12,2,63,13,21,28,13,47,0,29,11,16,88,2,19,16,3,0,9,11,32,28,0,71,0,22,98,0,13,0,14,46,7,0,5,24,0,52,0
,,Lung,526,0,7,8,1,43,12,3,0,2,31,10,0,27,10,7,8,3,23,0,10,16,20,31,3,21,4,3,0,7,5,25,18,0,28,5,6,49,0,4,0,12,25,2,0,14,16,0,7,0
,,Intestine,21,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0
,,All Donors,74,0,1,1,0,11,2,0,0,0,7,1,0,4,0,0,2,1,1,0,1,1,0,2,0,3,0,0,0,2,0,4,1,0,3,0,1,9,0,1,0,2,7,1,0,1,3,0,1,0
,,Kidney,22,0,0,0,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0
,,Liver,54,0,0,1,0,8,2,0,0,0,5,1,0,4,0,0,2,1,1,0,1,1,0,1,0,2,0,0,0,2,0,3,0,0,2,0,1,8,0,1,0,2,2,1,0,1,1,0,0,0
,,Heart,54,0,1,0,0,8,2,0,0,0,4,1,0,4,0,0,2,1,0,0,0,0,0,2,0,3,0,0,0,1,0,3,1,0,1,0,0,6,0,0,0,1,7,1,0,1,3,0,1,0
,,Pancreas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,Lung,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Intestine,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,All Donors,213,0,4,4,1,31,3,0,0,3,14,5,2,8,5,0,1,5,8,0,3,6,4,5,0,2,3,1,0,6,3,11,4,0,10,3,5,16,0,2,0,8,13,4,0,4,4,0,2,0
,,Kidney,184,0,4,2,1,24,2,0,0,3,13,5,2,6,3,0,1,5,8,0,3,5,4,5,0,2,2,1,0,6,1,11,4,0,9,3,5,14,0,2,0,6,12,2,0,4,2,0,2,0
,,Liver,169,0,3,3,1,29,3,0,0,3,13,5,1,5,3,0,1,3,7,0,3,4,1,4,0,2,3,1,0,4,3,10,3,0,6,3,5,11,0,1,0,6,8,2,0,3,4,0,2,0
,,Heart,87,0,3,3,1,13,1,0,0,0,5,2,0,3,2,0,0,3,4,0,2,1,0,5,0,1,0,1,0,3,2,6,0,0,2,2,1,5,0,0,0,5,5,2,0,1,3,0,0,0
,,Pancreas,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Lung,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Intestine,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,,All Donors,153,0,2,1,2,16,2,0,0,1,10,4,1,6,2,1,3,0,4,0,3,2,3,9,0,0,0,1,0,3,1,12,1,0,10,2,4,11,0,7,0,5,10,3,0,3,5,0,3,0
,,Kidney,151,0,2,1,2,15,2,0,0,1,10,4,0,6,2,1,3,0,4,0,3,2,3,9,0,0,0,1,0,3,1,12,1,0,10,2,4,11,0,7,0,5,10,3,0,3,5,0,3,0
,,Liver,130,0,2,1,2,16,2,0,0,1,8,2,1,5,2,1,3,0,4,0,3,1,3,9,0,0,0,1,0,1,1,10,1,0,8,1,3,10,0,5,0,4,8,2,0,3,4,0,2,0
,,Heart,65,0,1,0,2,4,0,0,0,0,4,3,0,1,1,0,3,0,2,0,2,1,1,5,0,0,0,0,0,1,0,7,1,0,5,1,1,5,0,3,0,2,4,1,0,1,2,0,1,0
,,Pancreas,25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,1,2,0,2,0,0,2,0,0,1,1,0,1,0
